JOYCE Barnaby,Toowoomba,St George,01/03/2013,,,http://www.finance.gov.au/sites/default/files/P34_JOYCE_Barnaby0.pdf,New England,NSW,National,Coalition,lower
HEFFERNAN Bill,Sydney,Wagga Wagga,02/03/2013,$40.00,,http://www.finance.gov.au/sites/default/files/P34_HEFFERNAN_Bill.pdf,,NSW,Liberal,Coalition,senate
JOYCE Barnaby,Brisbane,St George,06/03/2013,$298.35,,http://www.finance.gov.au/sites/default/files/P34_JOYCE_Barnaby0.pdf,New England,NSW,National,Coalition,lower
MACDONALD Ian,Rockhampton,Townsville,08/03/2013,,,http://www.finance.gov.au/sites/default/files/P34_MACDONALD_Ian.pdf,,QLD,Liberal,Coalition,senate
LUDLAM Scott,Perth,Sydney,10/03/2013,"$1,476.53",,http://www.finance.gov.au/sites/default/files/P34_LUDLAM_Scott.pdf,,WA,Greens,Greens,senate
BROWN Carol,Hobart,Canberra,12/03/2013,$436.14,,http://www.finance.gov.au/sites/default/files/P34_BROWN_Carol.pdf,,TAS,Labor,Labor,senate
BISHOP Julie,Canberra,Sydney,14/03/2013,-$249.17,,http://www.finance.gov.au/sites/default/files/P34_BISHOP_Julie.pdf,Curtin,WA,Liberal,Coalition,lower
XENOPHON Nick,Canberra,Adelaide,14/03/2013,$176.65,,http://www.finance.gov.au/sites/default/files/P34_XENOPHON_Nick.pdf,,SA,Independent,Independent,senate
WATERS Larissa,Brisbane,Canberra,17/03/2013,$217.27,,http://www.finance.gov.au/sites/default/files/P34_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
WATERS Larissa,Canberra,Brisbane,20/03/2013,$113.60,,http://www.finance.gov.au/sites/default/files/P34_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
LEY Sussan,Melbourne,Albury,21/03/2013,$29.09,,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf,Farrer,NSW,Liberal,Coalition,lower
DUTTON Peter,Canberra,Brisbane,21/03/2013,$653.77,,http://www.finance.gov.au/sites/default/files/P34_DUTTON_Peter.pdf,Dickson,QLD,Liberal,Coalition,lower
BROWN Carol,Melbourne,Hobart,21/03/2013,,,http://www.finance.gov.au/sites/default/files/P34_BROWN_Carol.pdf,,TAS,Labor,Labor,senate
RAMSEY Rowan,Canberra,Adelaide,22/03/2013,-$451.70,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf,Grey,SA,Liberal,Coalition,lower
MASON Brett,Rockhampton,Brisbane,23/03/2013,-$255.27,,http://www.finance.gov.au/sites/default/files/P35_MASON_Brett.pdf,,QLD,Liberal,Coalition,senate
COBB John,Sydney,Bathurst,12/04/2013,$39.60,,http://www.finance.gov.au/sites/default/files/P34_COBB_John.pdf,Calare,NSW,National,Coalition,lower
CROOK Tony,Perth,Kalgoorlie,13/04/2013,$197.26,,http://www.finance.gov.au/sites/default/files/P34_CROOK_Tony.pdf,O'Connor,WA,National,Coalition,lower
LAMING Andrew,Canberra,Sydney,16/04/2013,$197.27,,http://www.finance.gov.au/sites/default/files/P34_LAMING_Andrew.pdf,Bowman,QLD,Liberal,Coalition,lower
CORMANN Mathias,Brisbane,Perth,18/04/2013,"$1,640.61",,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
DUTTON Peter,Canberra,,24/04/2013,-$40.00,,http://www.finance.gov.au/sites/default/files/P34_DUTTON_Peter.pdf,Dickson,QLD,Liberal,Coalition,lower
PRATT Louise,Perth,Sydney,28/04/2013,"$1,470.01",,http://www.finance.gov.au/sites/default/files/P34_PRATT_Louise.pdf,,WA,Labor,Labor,senate
LEY Sussan,Sydney,Dubbo,29/04/2013,$40.00,,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf,Farrer,NSW,Liberal,Coalition,lower
SCOTT Bruce,Charleville,Windorah,29/04/2013,$69.43,,http://www.finance.gov.au/sites/default/files/P34_SCOTT_Bruce.pdf,Maranoa,QLD,National,Coalition,lower
NASH Fiona,Rockhampton,Brisbane,02/05/2013,$255.27,,http://www.finance.gov.au/sites/default/files/P34_NASH_Fiona.pdf,,NSW,National,Coalition,senate
THISTLETHWAITE Matt,Sydney,Canberra,02/05/2013,$416.69,,http://www.finance.gov.au/sites/default/files/P34_THISTLETHWAITE_Matt0.pdf,Kingsford Smith,NSW,Labor,Labor,lower
COBB John,Orange,Sydney,07/05/2013,$40.00,,http://www.finance.gov.au/sites/default/files/P34_COBB_John.pdf,Calare,NSW,National,Coalition,lower
COBB John,Sydney,Bathurst,09/05/2013,$39.60,,http://www.finance.gov.au/sites/default/files/P34_COBB_John.pdf,Calare,NSW,National,Coalition,lower
COULTON Mark,Narrabri,Sydney,13/05/2013,$270.91,,http://www.finance.gov.au/sites/default/files/P35_COULTON_Mark.pdf,Parkes,NSW,National,Coalition,lower
COULTON Mark,Warialda,Canberra Airport,13/05/2013,"$1,659.09",,http://www.finance.gov.au/sites/default/files/P34_COULTON_Mark.pdf,Parkes,NSW,National,Coalition,lower
ADAMS Dick,Canberra,Melbourne,16/05/2013,$356.05,,http://www.finance.gov.au/sites/default/files/P34_ADAMS_Dick.pdf,Lyons,TAS,Labor,Labor,lower
GAMBARO Teresa,Sydney,Brisbane,18/05/2013,$287.36,,http://www.finance.gov.au/sites/default/files/P34_GAMBARO_Teresa.pdf,Brisbane,QLD,Liberal,Coalition,lower
COBB John,Orange,Sydney,21/05/2013,$40.00,,http://www.finance.gov.au/sites/default/files/P34_COBB_John.pdf,Calare,NSW,National,Coalition,lower
XENOPHON Nick,Adelaide,Darwin,21/05/2013,$45.46,,http://www.finance.gov.au/sites/default/files/P34_XENOPHON_Nick.pdf,,SA,Independent,Independent,senate
COBB John,Sydney,Wagga Wagga,21/05/2013,,"<i>21</i>",http://www.finance.gov.au/sites/default/files/P34_COBB_John.pdf,Calare,NSW,National,Coalition,lower
MORRISON Scott,Melbourne,Sydney,26/05/2013,$183.92,,http://www.finance.gov.au/sites/default/files/P34_MORRISON_Scott.pdf,Cook,NSW,Liberal,Coalition,lower
WHISH-WILSON Peter,Canberra,Melbourne,31/05/2013,-$528.81,,http://www.finance.gov.au/sites/default/files/P34_WHISH-WILSON_Peter.pdf,,TAS,Greens,Greens,senate
WHISH-WILSON Peter,Melbourne,Hobart,31/05/2013,,"<i>4</i>",http://www.finance.gov.au/sites/default/files/P34_WHISH-WILSON_Peter.pdf,,TAS,Greens,Greens,senate
FURNER Mark,Brisbane,Canberra,02/06/2013,$680.91,,http://www.finance.gov.au/sites/default/files/P34_FURNER_Mark.pdf,,QLD,Labor,Labor,senate
WATERS Larissa,Canberra,Brisbane,05/06/2013,$59.09,,http://www.finance.gov.au/sites/default/files/P35_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
WATERS Larissa,Canberra,Brisbane,05/06/2013,$113.60,,http://www.finance.gov.au/sites/default/files/P34_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
TEHAN Dan,Melbourne Essendon Apt,Hamilton,07/06/2013,-$7.20,,http://www.finance.gov.au/sites/default/files/P35_TEHAN_Dan.pdf,Wannon,VIC,Liberal,Coalition,lower
FEENEY David,Canberra,Melbourne,07/06/2013,$45.45,,http://www.finance.gov.au/sites/default/files/P34_FEENEY_David0.pdf,Batman,VIC,Labor,Labor,lower
FURNER Mark,Canberra,Brisbane,07/06/2013,$653.77,,http://www.finance.gov.au/sites/default/files/P34_FURNER_Mark.pdf,,QLD,Labor,Labor,senate
CORMANN Mathias,Canberra,Melbourne,07/06/2013,"$1,520.33",,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
CORMANN Mathias,Melbourne,Perth,07/06/2013,,,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
LAMING Andrew,Melbourne,Brisbane,08/06/2013,,,http://www.finance.gov.au/sites/default/files/P34_LAMING_Andrew.pdf,Bowman,QLD,Liberal,Coalition,lower
KING Catherine,Melbourne,Norfolk Island,09/06/2013,$678.18,,http://www.finance.gov.au/sites/default/files/P34_KING_Catherine.pdf,Ballarat,VIC,Labor,Labor,lower
KING Catherine,Norfolk Island,Cairns,10/06/2013,$971.82,,http://www.finance.gov.au/sites/default/files/P34_KING_Catherine.pdf,Ballarat,VIC,Labor,Labor,lower
KING Catherine,Norfolk Island,Cairns,10/06/2013,$971.82,,http://www.finance.gov.au/sites/default/files/P34_KING_Catherine.pdf,Ballarat,VIC,Labor,Labor,lower
RUDD Kevin,Brisbane,Sydney,11/06/2013,$498.88,,http://www.finance.gov.au/sites/default/files/P34_RUDD_Kevin.pdf,Griffith,QLD,Labor,Labor,lower
MIRABELLA Sophie,Albury,Sydney,13/06/2013,$342.04,,http://www.finance.gov.au/sites/default/files/P34_MIRABELLA_Sophie.pdf,Indi,VIC,Liberal,Coalition,lower
WATERS Larissa,Brisbane,Canberra,16/06/2013,$45.45,,http://www.finance.gov.au/sites/default/files/P34_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
GRIGGS Natasha,Canberra,Sydney,20/06/2013,"-$1,550.05",,http://www.finance.gov.au/sites/default/files/P34_GRIGGS_Natasha.pdf,Solomon,NT,CLP,CLP,lower
FURNER Mark,Canberra,Brisbane,21/06/2013,$361.60,,http://www.finance.gov.au/sites/default/files/P34_FURNER_Mark.pdf,,QLD,Labor,Labor,senate
WATERS Larissa,Canberra,Brisbane,26/06/2013,$113.60,,http://www.finance.gov.au/sites/default/files/P34_WATERS_Larissa.pdf,,QLD,Greens,Greens,senate
ZAPPIA Tony,Canberra,Adelaide,27/06/2013,$322.14,,http://www.finance.gov.au/sites/default/files/P35_ZAPPIA_Tony.pdf,Makin,SA,Labor,Labor,lower
SHORTEN Bill,Canberra,Melbourne,28/06/2013,-$212.94,,http://www.finance.gov.au/sites/default/files/P34_SHORTEN_Bill.pdf,Maribyrnong,VIC,Labor,Labor,lower
ABETZ Eric,Canberra,Melbourne,28/06/2013,$430.13,,http://www.finance.gov.au/sites/default/files/P34_ABETZ_Eric.pdf,,TAS,Liberal,Coalition,senate
PYNE Christopher,Melbourne,Adelaide,28/06/2013,$626.67,,http://www.finance.gov.au/sites/default/files/P34_PYNE_Christopher.pdf,Sturt,SA,Liberal,Coalition,lower
CORMANN Mathias,Canberra,Melbourne,28/06/2013,"$1,520.33",,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
COULTON Mark,Canberra,Warialda,28/06/2013,"$1,659.09",,http://www.finance.gov.au/sites/default/files/P34_COULTON_Mark.pdf,Parkes,NSW,National,Coalition,lower
ABETZ Eric,Melbourne,Hobart,28/06/2013,,,http://www.finance.gov.au/sites/default/files/P34_ABETZ_Eric.pdf,,TAS,Liberal,Coalition,senate
CORMANN Mathias,Melbourne,Perth,28/06/2013,,,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
CIOBO Steven,Coolangatta,Sydney,29/06/2013,-$393.29,,http://www.finance.gov.au/sites/default/files/P35_CIOBO_Steven.pdf,Moncrieff,QLD,Liberal,Coalition,lower
CIOBO Steven,Sydney,Coolangatta,30/06/2013,-$393.29,,http://www.finance.gov.au/sites/default/files/P35_CIOBO_Steven.pdf,Moncrieff,QLD,Liberal,Coalition,lower
PARKE Melissa,Perth,Canberra,30/06/2013,"$1,511.08",,http://www.finance.gov.au/sites/default/files/P34_PARKE_Melissa.pdf,Fremantle,WA,Labor,Labor,lower
PARKE Melissa,Melbourne,Perth,02/07/2013,,,http://www.finance.gov.au/sites/default/files/P35_PARKE_Melissa.pdf,Fremantle,WA,Labor,Labor,lower
FARRELL Don,Sydney,Avalon Airport,03/07/2013,$45.45,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
EMERSON Craig,Canberra,Sydney,03/07/2013,$45.46,,http://www.finance.gov.au/sites/default/files/P34_EMERSON_Craig.pdf,Rankin,QLD,Labor,Labor,lower
RISHWORTH Amanda,Adelaide,Sydney,03/07/2013,$762.03,,http://www.finance.gov.au/sites/default/files/P35_RISHWORTH_Amanda.pdf,Kingston,SA,Labor,Labor,lower
RISHWORTH Amanda,Sydney,Adelaide,03/07/2013,$762.03,,http://www.finance.gov.au/sites/default/files/P35_RISHWORTH_Amanda.pdf,Kingston,SA,Labor,Labor,lower
MACFARLANE Ian,Sydney,Toowoomba,05/07/2013,$523.81,,http://www.finance.gov.au/sites/default/files/P35_MACFARLANE_Ian.pdf,Groom,QLD,Liberal,Coalition,lower
MACKLIN Jenny,Melbourne,Canberra,09/07/2013,$420.17,,http://www.finance.gov.au/sites/default/files/P35_MACKLIN_Jenny.pdf,Jagajaga,VIC,Labor,Labor,lower
HUNT Greg,Hobart,Melbourne,13/07/2013,$236.60,,http://www.finance.gov.au/sites/default/files/P34_HUNT_Greg.pdf,Flinders,VIC,Liberal,Coalition,lower
BUSHBY David,Devonport,Melbourne,15/07/2013,$764.55,,http://www.finance.gov.au/sites/default/files/P35_BUSHBY_David.pdf,,TAS,Liberal,Coalition,senate
BUSHBY David,Melbourne,Devonport,17/07/2013,,,http://www.finance.gov.au/sites/default/files/P35_BUSHBY_David.pdf,,TAS,Liberal,Coalition,senate
MARLES Richard,Brisbane,Melbourne,19/07/2013,-$279.09,,http://www.finance.gov.au/sites/default/files/P34_MARLES_Richard.pdf,Corio,VIC,Labor,Labor,lower
HANSON-YOUNG Sarah,Melbourne,Hobart,19/07/2013,$36.37,,http://www.finance.gov.au/sites/default/files/P35_HANSON-YOUNG_Sarah.pdf,,SA,Greens,Greens,senate
HANSON-YOUNG Sarah,Melbourne,Hobart,19/07/2013,$286.82,,http://www.finance.gov.au/sites/default/files/P35_HANSON-YOUNG_Sarah.pdf,,SA,Greens,Greens,senate
URQUHART Anne,Devonport,Melbourne,21/07/2013,-$310.85,,http://www.finance.gov.au/sites/default/files/P34_URQUHART_Anne.pdf,,TAS,Labor,Labor,senate
COBB John,Orange,Sydney,22/07/2013,$351.77,,http://www.finance.gov.au/sites/default/files/P34_COBB_John.pdf,Calare,NSW,National,Coalition,lower
CARR Kim,Sydney,Canberra,24/07/2013,-$340.60,,http://www.finance.gov.au/sites/default/files/P34_CARR_Kim.pdf,,VIC,Labor,Labor,senate
FIERRAVANTI-WELLS Concetta,Melbourne,Sydney,28/07/2013,$600.55,,http://www.finance.gov.au/sites/default/files/P35_FIERRAVANTI-WELLS_Concetta.pdf,,NSW,Liberal,Coalition,senate
ELLIS Kate,Sydney,Adelaide,01/08/2013,-$234.50,,http://www.finance.gov.au/sites/default/files/P35_ELLIS_Kate.pdf,Adelaide,SA,Labor,Labor,lower
CAMERON Doug,Sydney,Melbourne,11/08/2013,-$471.82,,http://www.finance.gov.au/sites/default/files/P34_CAMERON_Doug.pdf,,NSW,Labor,Labor,senate
RUDD Kevin,Canberra,Townsville,11/08/2013,"$1,376.36",,http://www.finance.gov.au/sites/default/files/P34_RUDD_Kevin.pdf,Griffith,QLD,Labor,Labor,lower
LUNDY Kate,Townsville,Sydney,16/08/2013,$950.53,,http://www.finance.gov.au/sites/default/files/P34_LUNDY_Kate.pdf?v=1,,ACT,Labor,Labor,senate
FARRELL Don,Brisbane,Sydney,21/08/2013,-$180.41,,http://www.finance.gov.au/sites/default/files/P35_FARRELL_Don.pdf,,SA,Labor,Labor,senate
FARRELL Don,Brisbane,Sydney,21/08/2013,$180.41,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
FARRELL Don,Adelaide,Melbourne,22/08/2013,$489.07,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
FARRELL Don,Sydney,Melbourne,22/08/2013,$678.44,,http://www.finance.gov.au/sites/default/files/P35_FARRELL_Don.pdf,,SA,Labor,Labor,senate
FARRELL Don,Melbourne,Adelaide,23/08/2013,$92.83,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
FARRELL Don,Melbourne,Adelaide,23/08/2013,$585.75,,http://www.finance.gov.au/sites/default/files/P35_FARRELL_Don.pdf,,SA,Labor,Labor,senate
MCLUCAS Jan,Thursday Island,Horn Island,29/08/2013,$11.36,,http://www.finance.gov.au/sites/default/files/P34_MCLUCAS_Jan.pdf,,QLD,Labor,Labor,senate
FARRELL Don,Adelaide,Darwin,30/08/2013,"$1,304.35",,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
GRAY Gary,Burnie,Melbourne,31/08/2013,$40.00,,http://www.finance.gov.au/sites/default/files/P34_GRAY_Gary.pdf,Brand,WA,Labor,Labor,lower
FARRELL Don,Darwin,Brisbane,31/08/2013,"$1,338.59",,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
FARRELL Don,Brisbane,Adelaide,01/09/2013,"$1,018.15",,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
LEY Sussan,Albury,Broken Hill,06/09/2013,"$1,600.84",,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf,Farrer,NSW,Liberal,Coalition,lower
FARRELL Don,Adelaide,Sydney,07/09/2013,$762.04,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
LEY Sussan,Deniliquin,Albury,07/09/2013,,,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf,Farrer,NSW,Liberal,Coalition,lower
FARRELL Don,Canberra,Melbourne,09/09/2013,$590.83,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
FARRELL Don,Canberra,Adelaide,09/09/2013,$778.59,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
HOGAN Kevin,Gold Coast,Sydney,12/09/2013,$348.45,,http://www.finance.gov.au/sites/default/files/P34_HOGAN_Kevin.pdf,Page,NSW,National,Coalition,lower
HOGAN Kevin,Gold Coast,Sydney,12/09/2013,$348.45,,http://www.finance.gov.au/sites/default/files/P34_HOGAN_Kevin.pdf,Page,NSW,National,Coalition,lower
RUDD Kevin,Brisbane,Canberra,12/09/2013,$656.02,,http://www.finance.gov.au/sites/default/files/P34_RUDD_Kevin.pdf,Griffith,QLD,Labor,Labor,lower
HOGAN Kevin,Sydney,Canberra,12/09/2013,,,http://www.finance.gov.au/sites/default/files/P34_HOGAN_Kevin.pdf,Page,NSW,National,Coalition,lower
MOORE Claire,Brisbane,Canberra,13/09/2013,$656.02,,http://www.finance.gov.au/sites/default/files/P35_MOORE_Claire.pdf,,QLD,Labor,Labor,senate
MOORE Claire,Canberra,Brisbane,13/09/2013,$656.02,,http://www.finance.gov.au/sites/default/files/P35_MOORE_Claire.pdf,,QLD,Labor,Labor,senate
RUDD Kevin,Canberra,Brisbane,13/09/2013,$656.02,,http://www.finance.gov.au/sites/default/files/P34_RUDD_Kevin.pdf,Griffith,QLD,Labor,Labor,lower
O'NEIL Clare,Melbourne Airport,Canberra Airport,13/09/2013,"$1,226.42",,http://www.finance.gov.au/sites/default/files/P34_O'NEIL_Clare.pdf,Hotham,VIC,Labor,Labor,lower
HOGAN Kevin,Canberra,Gold Coast,13/09/2013,,,http://www.finance.gov.au/sites/default/files/P34_HOGAN_Kevin.pdf,Page,NSW,National,Coalition,lower
HOGAN Kevin,Canberra,Gold Coast,13/09/2013,,,http://www.finance.gov.au/sites/default/files/P34_HOGAN_Kevin.pdf,Page,NSW,National,Coalition,lower
HENDERSON Sarah,Canberra,Melbourne,13/09/2013,,,http://www.finance.gov.au/sites/default/files/P34_HENDERSON_Sarah.pdf,Corangamite,VIC,Liberal,Coalition,lower
DUTTON Peter,Canberra,Brisbane,18/09/2013,-$656.02,,http://www.finance.gov.au/sites/default/files/P34_DUTTON_Peter.pdf,Dickson,QLD,Liberal,Coalition,lower
FRYDENBERG Josh,Melbourne,Canberra,18/09/2013,$520.05,,http://www.finance.gov.au/sites/default/files/P34_FRYDENBERG_Josh.pdf,Kooyong,VIC,Liberal,Coalition,lower
FRYDENBERG Josh,Canberra,Melbourne,18/09/2013,$520.05,,http://www.finance.gov.au/sites/default/files/P34_FRYDENBERG_Josh.pdf,Kooyong,VIC,Liberal,Coalition,lower
CORMANN Mathias,Canberra,Sydney,19/09/2013,-$331.28,,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
CORMANN Mathias,Sydney,Perth,19/09/2013,,Refund,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
MASON Brett,Canberra,Brisbane,20/09/2013,$534.12,,http://www.finance.gov.au/sites/default/files/P35_MASON_Brett.pdf,,QLD,Liberal,Coalition,senate
TRUSS Warren,Canberra,Maryborough,20/09/2013,$656.36,,http://www.finance.gov.au/sites/default/files/P34_TRUSS_Warren.pdf,Wide Bay,QLD,National,Coalition,lower
TRUSS Warren,Canberra,Maryborough,20/09/2013,$656.36,,http://www.finance.gov.au/sites/default/files/P34_TRUSS_Warren.pdf,Wide Bay,QLD,National,Coalition,lower
TRUSS Warren,Canberra,Maryborough,20/09/2013,"$1,017.41",,http://www.finance.gov.au/sites/default/files/P34_TRUSS_Warren.pdf,Wide Bay,QLD,National,Coalition,lower
ABETZ Eric,Hobart,Launceston,27/09/2013,"-$1,727.27",,http://www.finance.gov.au/sites/default/files/P34_ABETZ_Eric.pdf,,TAS,Liberal,Coalition,senate
SMITH Dean,Perth,Albany,27/09/2013,$480.83,,http://www.finance.gov.au/sites/default/files/P34_SMITH_Dean.pdf,,WA,Liberal,Coalition,senate
ABETZ Eric,Launceston,Hobart,27/09/2013,,,http://www.finance.gov.au/sites/default/files/P34_ABETZ_Eric.pdf,,TAS,Liberal,Coalition,senate
SMITH Dean,Albany,Perth,28/09/2013,,,http://www.finance.gov.au/sites/default/files/P34_SMITH_Dean.pdf,,WA,Liberal,Coalition,senate
PERIS Nova,Darwin,Garden Point,02/10/2013,"-$2,090.91",,http://www.finance.gov.au/sites/default/files/P34_PERIS_Nova.pdf,,NT,Labor,Labor,senate
ENTSCH Warren,Horn Island,Thursday Island,02/10/2013,$27.27,,http://www.finance.gov.au/sites/default/files/P35_ENTSCH_Warren.pdf,Leichhardt,QLD,Liberal,Coalition,lower
FARRELL Don,Canberra,Melbourne,04/10/2013,$45.46,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
ENTSCH Warren,Thursday Island,Horn Island,04/10/2013,,,http://www.finance.gov.au/sites/default/files/P35_ENTSCH_Warren.pdf,Leichhardt,QLD,Liberal,Coalition,lower
XENOPHON Nick,Adelaide,Sydney,07/10/2013,-$374.55,,http://www.finance.gov.au/sites/default/files/P34_XENOPHON_Nick.pdf,,SA,Independent,Independent,senate
LEY Sussan,Sydney,Albury,07/10/2013,-$341.09,,http://www.finance.gov.au/sites/default/files/P34_LEY_Sussan.pdf,Farrer,NSW,Liberal,Coalition,lower
TRUSS Warren,Sydney,Canberra,08/10/2013,$418.38,,http://www.finance.gov.au/sites/default/files/P34_TRUSS_Warren.pdf,Wide Bay,QLD,National,Coalition,lower
JOYCE Barnaby,Brisbane,,12/10/2013,$8.00,,http://www.finance.gov.au/sites/default/files/P34_JOYCE_Barnaby1.pdf,New England,NSW,National,Coalition,lower
CORMANN Mathias,Perth,Sydney,14/10/2013,-$50.24,,http://www.finance.gov.au/sites/default/files/P35_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
PITT Keith,Brisbane,,14/10/2013,$40.00,,http://www.finance.gov.au/sites/default/files/P34_PITT_Keith.pdf,Hinkler,QLD,National,Coalition,lower
GILLESPIE David,Port Macquarie,Sydney,14/10/2013,$511.74,,http://www.finance.gov.au/sites/default/files/P34_GILLESPIE_David.pdf,Lyne,NSW,National,Coalition,lower
PITT Keith,Bundaberg,Brisbane,14/10/2013,$709.31,,http://www.finance.gov.au/sites/default/files/P34_PITT_Keith.pdf,Hinkler,QLD,National,Coalition,lower
GILLESPIE David,Sydney,Canberra,14/10/2013,,,http://www.finance.gov.au/sites/default/files/P34_GILLESPIE_David.pdf,Lyne,NSW,National,Coalition,lower
PITT Keith,Brisbane,Canberra,14/10/2013,,,http://www.finance.gov.au/sites/default/files/P34_PITT_Keith.pdf,Hinkler,QLD,National,Coalition,lower
COLEMAN David,Sydney,Canberra,15/10/2013,$253.60,,http://www.finance.gov.au/sites/default/files/P34_COLEMAN_David.pdf,Banks,NSW,Liberal,Coalition,lower
COLEMAN David,Canberra,Sydney,16/10/2013,-$164.78,,http://www.finance.gov.au/sites/default/files/P34_COLEMAN_David.pdf,Banks,NSW,Liberal,Coalition,lower
COLEMAN David,Canberra,Sydney,16/10/2013,-$164.78,,http://www.finance.gov.au/sites/default/files/P34_COLEMAN_David.pdf,Banks,NSW,Liberal,Coalition,lower
PITT Keith,Brisbane,,16/10/2013,$40.00,,http://www.finance.gov.au/sites/default/files/P34_PITT_Keith.pdf,Hinkler,QLD,National,Coalition,lower
BROUGH Mal,Canberra,Sydney,16/10/2013,$103.96,,http://www.finance.gov.au/sites/default/files/P34_BROUGH_Mal.pdf,Fisher,QLD,Liberal,Coalition,lower
BROUGH Mal,Sydney,Maroochydore,16/10/2013,$149.54,,http://www.finance.gov.au/sites/default/files/P34_BROUGH_Mal.pdf,Fisher,QLD,Liberal,Coalition,lower
GILLESPIE David,Canberra,Sydney,16/10/2013,$253.60,,http://www.finance.gov.au/sites/default/files/P34_GILLESPIE_David.pdf,Lyne,NSW,National,Coalition,lower
PITT Keith,Brisbane,Bundaberg,16/10/2013,$315.96,,http://www.finance.gov.au/sites/default/files/P34_PITT_Keith.pdf,Hinkler,QLD,National,Coalition,lower
PITT Keith,Canberra,Sydney,16/10/2013,$418.58,,http://www.finance.gov.au/sites/default/files/P34_PITT_Keith.pdf,Hinkler,QLD,National,Coalition,lower
PORTER Christian,Canberra,Melbourne,16/10/2013,$520.05,,http://www.finance.gov.au/sites/default/files/P34_PORTER_Christian.pdf,Pearce,WA,Liberal,Coalition,lower
PORTER Christian,Melbourne,Perth,16/10/2013,"$1,447.42",,http://www.finance.gov.au/sites/default/files/P34_PORTER_Christian.pdf,Pearce,WA,Liberal,Coalition,lower
PITT Keith,Sydney,Brisbane,16/10/2013,,,http://www.finance.gov.au/sites/default/files/P34_PITT_Keith.pdf,Hinkler,QLD,National,Coalition,lower
GILLESPIE David,Sydney,Port Macquarie,18/10/2013,$316.19,,http://www.finance.gov.au/sites/default/files/P34_GILLESPIE_David.pdf,Lyne,NSW,National,Coalition,lower
RAMSEY Rowan,Adelaide,Port Lincoln,19/10/2013,$40.00,,http://www.finance.gov.au/sites/default/files/P34_RAMSEY_Rowan.pdf,Grey,SA,Liberal,Coalition,lower
FARRELL Don,Canberra,Adelaide,20/10/2013,$778.59,,http://www.finance.gov.au/sites/default/files/P34_FARRELL_Don.pdf,,SA,Labor,Labor,senate
ROWLAND Michelle,Sydney,Canberra,21/10/2013,-$194.71,,http://www.finance.gov.au/sites/default/files/P34_ROWLAND_Michelle.pdf,Greenway,NSW,Labor,Labor,lower
PARKE Melissa,Canberra,Perth,21/10/2013,-$9.01,,http://www.finance.gov.au/sites/default/files/P34_PARKE_Melissa.pdf,Fremantle,WA,Labor,Labor,lower
CORMANN Mathias,Perth,Melbourne,21/10/2013,"$1,524.74",,http://www.finance.gov.au/sites/default/files/P34_CORMANN_Mathias0.pdf,,WA,Liberal,Coalition,senate
